id	log	W
D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Solibacterales;D_4__Solibacteraceae (Subgroup 3);D_5__PAUC26f	1.1243025204528387	215
D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Solibacterales;D_4__Solibacteraceae (Subgroup 3);__	0.9820742637644063	215
D_0__Bacteria;D_1__Acidobacteria;D_2__Holophagae;D_3__Acanthopleuribacterales;D_4__Acanthopleuribacteraceae;D_5__Acanthopleuribacter	0.7887715065657996	163
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 22;Ambiguous_taxa;Ambiguous_taxa;Ambiguous_taxa	1.86796381631761	206
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 22;D_3__uncultured Acidobacteria bacterium;D_4__uncultured Acidobacteria bacterium;D_5__uncultured Acidobacteria bacterium	0.9820742637644034	224
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 22;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium	0.9820742637644034	212
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 22;__;__;__	1.8233114135093125	183
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 26;D_3__uncultured Acidobacteria bacterium;D_4__uncultured Acidobacteria bacterium;D_5__uncultured Acidobacteria bacterium	0.9820742637644042	214
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 26;D_3__uncultured Acidobacterium sp.;D_4__uncultured Acidobacterium sp.;D_5__uncultured Acidobacterium sp.	0.982074263764404	217
D_0__Bacteria;D_1__Acidobacteria;D_2__Thermoanaerobaculia;D_3__Thermoanaerobaculales;D_4__Thermoanaerobaculaceae;D_5__Subgroup 10	5.367676578282383	177
D_0__Bacteria;D_1__Acidobacteria;D_2__Thermoanaerobaculia;D_3__Thermoanaerobaculales;D_4__Thermoanaerobaculaceae;D_5__Subgroup 23	1.368067886653517	208
D_0__Bacteria;D_1__Acidobacteria;D_2__d142;D_3__uncultured Acidobacteria bacterium;D_4__uncultured Acidobacteria bacterium;D_5__uncultured Acidobacteria bacterium	0.9820742637644045	208
D_0__Bacteria;D_1__Acidobacteria;D_2__d142;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium	0.9820742637644045	212
D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia;D_3__Actinomarinales;D_4__Actinomarinaceae;D_5__Candidatus Actinomarina	0.9820742637644052	210
D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia;D_3__Actinomarinales;D_4__uncultured;D_5__uncultured Gram-positive bacterium	1.0985915492957736	222
D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia;D_3__Actinomarinales;D_4__uncultured;__	3.4904217288515764	193
D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia;D_3__Microtrichales;D_4__Ilumatobacteraceae;D_5__Ilumatobacter	5.063002682002045	177
D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia;D_3__Microtrichales;D_4__Ilumatobacteraceae;D_5__uncultured	2.16056338028169	200
D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia;D_3__Microtrichales;D_4__Microtrichaceae;D_5__Sva0996 marine group	8.376043794586806	510
